VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
3431,2875,Kiran Kumar,60,M,0
3432,2876,Karthik Acharya,29,M,0
3433,2877,Divya Naik,31,F,0
3434,2878,Lokesh Khan,29,M,0
3435,2879,Chandrashekar Reddy,63,M,0
3436,2880,Abdul Shetty,13,M,0
3437,2880,Chandrashekar Naik,50,M,0
3438,2881,Arun Naik,37,M,0
3439,2882,Vinay Khan,49,M,0
3440,2883,Abdul Patil,59,M,0
3441,2884,Mahesh Hegde,23,M,0
3442,2885,Santosh Swamy,67,M,0
3443,2886,Manjula Shetty,56,F,0
3444,2887,Meena Rao,70,F,0
3445,2888,Girish,26,M,0
3446,2889,Naveen D'Souza,72,M,0
3447,2890,Santosh Acharya,20,M,0
3448,2891,Vinay,49,M,0
3449,2892,Divya,19,F,0
3450,2893,Chandrashekar Murthy,34,M,0
3451,2894,Mahesh Poojary,72,M,0
3452,2895,Chandrashekar Swamy,36,M,0
3453,2895,Kavitha Naik,62,F,0
3454,2896,Fathima Hegde,74,F,0
3455,2897,Manjula Sheikh,56,F,0
3456,2898,Nagaraj Murthy,48,M,0
3457,2898,Raghavendra Reddy,71,M,0
3458,2899,Vani,36,F,0
3459,2899,Pooja Poojary,22,F,0
3460,2900,Arun Shetty,41,M,0
3461,2900,Peter Poojary,61,M,0
3462,2901,Santosh Naik,49,M,0
3463,2902,Divya Naik,14,F,0
3464,2902,Vinay Murthy,17,M,0
3465,2903,Anand Gowda,30,M,0
3466,2904,Prakash Swamy,27,M,0
3467,2905,Ayesha Khan,42,F,0
3468,2905,Vani Hegde,31,F,0
3469,2906,Padma Poojary,71,F,0
3470,2907,Roopa Patil,53,F,0
3471,2908,Fathima D'Souza,22,F,0
3472,2909,Manjunath Hegde,51,M,0
3473,2910,Shivakumar,16,M,0
3474,2911,Nagaraj Kumar,53,M,0
3475,2912,Mahesh Khan,67,M,0
3476,2913,Geetha Hegde,13,F,0
3477,2914,Basavaraj Shetty,12,M,0
3478,2915,Padma Desai,73,F,0
3479,2916,Naveen Acharya,33,M,0
3480,2917,Karthik Reddy,71,M,0
3481,2917,Asha Swamy,31,F,0
3482,2918,Roopa,19,F,0
3483,2919,Chandrashekar Swamy,39,M,0
3484,2919,Sunitha Rao,41,F,0
3485,2920,Fathima Murthy,67,F,0
3486,2921,Nagaraj Poojary,46,M,0
3487,2922,Meena Shetty,42,F,0
3488,2923,Geetha Khan,74,F,0
3489,2924,Harish Hegde,44,M,0
3490,2925,Padma,51,F,0
3491,2926,Geetha Hegde,51,F,0
3492,2926,Meena Poojary,36,F,0
3493,2927,Fathima Sheikh,39,F,0
3494,2928,Arun Poojary,50,M,0
3495,2929,Shobha Acharya,18,F,0
3496,2930,Sunitha Khan,63,F,1
3497,2931,Meena Khan,34,F,0
3498,2932,Deepak Patil,44,M,0
3499,2933,Shobha Naik,29,F,0
3500,2934,Harish Patil,28,M,0
3501,2935,Rekha Patil,29,F,0
3502,2935,Vinay Kumar,66,M,0
3503,2936,Vinay D'Souza,47,M,0
3504,2937,Geetha Reddy,20,F,0
3505,2938,Geetha Kumar,37,F,0
3506,2939,Kiran Desai,32,M,0
3507,2940,Shobha Kulkarni,27,F,0
3508,2941,Harish Sheikh,25,M,0
3509,2942,Shruthi Swamy,73,F,0
3510,2942,Anand Poojary,21,M,0
3511,2943,Asha Shetty,12,F,0
3512,2944,Shobha Gowda,73,F,0
3513,2945,Arun Acharya,57,M,0
3514,2946,Basavaraj,71,M,0
3515,2947,Vani Sheikh,67,F,0
3516,2948,Savitha Acharya,68,F,0
3517,2949,Rekha Sheikh,33,F,0
3518,2950,Harish Murthy,37,M,0
3519,2950,Imran Fernandes,28,M,0
3520,2951,Vani D'Souza,25,F,0
3521,2952,Prakash Patil,17,M,0
3522,2953,Divya Khan,59,F,0
3523,2953,Savitha Patil,68,F,0
3524,2954,Roopa Naik,70,F,0
3525,2954,Umesh Reddy,53,M,0
3526,2955,Harish Sheikh,67,M,0
3527,2956,Naveen Rao,33,M,0
3528,2957,Anand Murthy,46,M,0
3529,2958,Roopa Reddy,37,F,0
3530,2959,Asha Swamy,17,F,0
3531,2960,Rekha Sheikh,54,F,0
3532,2961,Pooja Rao,41,F,0
3533,2961,Prakash Swamy,21,M,0
3534,2962,Shobha Sheikh,36,F,0
3535,2962,Savitha Hegde,16,F,0
3536,2963,Sunitha,25,F,0
3537,2964,Karthik Swamy,44,M,0
3538,2965,Shobha Swamy,45,F,0
3539,2966,Shobha D'Souza,12,F,0
3540,2967,Mary Desai,18,F,0
3541,2968,Peter Murthy,45,M,0
3542,2969,Girish Rao,33,M,0
3543,2970,Karthik Shetty,69,M,0
3544,2970,Peter Acharya,60,M,0
3545,2971,Chandrashekar Murthy,71,M,0
3546,2972,Prakash Swamy,48,M,0
3547,2973,Bhagya D'Souza,35,F,0
3548,2974,Shruthi Murthy,65,F,0
3549,2975,Salman Poojary,13,M,0
3550,2976,Imran Reddy,17,M,0
3551,2977,Santosh Reddy,47,M,0
3552,2977,Lokesh Kulkarni,40,M,0
3553,2978,Venkatesh Kulkarni,46,M,0
3554,2979,Manjunath Swamy,65,M,0
3555,2979,Ayesha Hegde,74,F,0
3556,2980,Ayesha Gowda,16,F,0
3557,2981,Basavaraj Shetty,41,M,0
3558,2982,Savitha Hegde,44,F,0
3559,2983,Shobha Rao,19,F,0
3560,2984,Rekha Acharya,56,F,0
3561,2985,Santosh Murthy,23,M,0
3562,2986,Kavitha Acharya,34,F,0
3563,2987,Manjula Shetty,53,F,0
3564,2988,Ayesha D'Souza,51,F,0
3565,2988,Chandrashekar Naik,28,M,0
3566,2989,Anand Desai,14,M,0
3567,2989,Joseph Poojary,53,M,0
3568,2990,Umesh Poojary,56,M,0
3569,2990,Raghavendra Kulkarni,22,M,0
3570,2991,Rekha,70,F,0
3571,2992,Arun,13,M,0
3572,2993,Basavaraj Acharya,64,M,0
3573,2994,Shruthi Poojary,32,F,0
3574,2994,Bhagya Swamy,36,F,0
3575,2995,Ravi Shetty,46,M,0
3576,2996,Sunitha,16,F,0
3577,2997,Manjunath,72,M,0
3578,2998,Pooja Gowda,73,F,0
3579,2999,Rekha Kulkarni,18,F,0
3580,3000,Asha Rao,22,F,0
