ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2871,2871,Suresh Sheikh,66,8,6,4,1
2872,2872,Kiran Fernandes,25,10,1,3,1
2873,2873,Mahesh Fernandes,61,6,2,1,1
2874,2874,Shobha Acharya,47,3,2,3,2
2875,2875,Venkatesh Kumar,54,5,4,3,1
2876,2876,Peter Kulkarni,51,4,1,3,1
2877,2877,Kiran Patil,33,1,3,2,1
2878,2878,Asha D'Souza,46,9,3,2,2
2879,2879,Vani Acharya,56,8,5,1,2
2880,2880,Manjunath Shetty,50,9,2,5,1
2881,2881,Mary Desai,35,3,2,3,2
2882,2882,Fathima Reddy,45,6,4,2,2
2883,2883,Rekha Khan,28,5,3,2,2
2884,2884,Pooja Poojary,61,8,5,5,2
2885,2885,Asha Shetty,63,4,4,2,2
2886,2886,Shivakumar Poojary,37,7,5,2,1
2887,2887,Suresh Reddy,46,2,3,2,1
2888,2888,Nagaraj Sheikh,18,9,3,4,1
2889,2889,Sunitha Desai,23,2,1,3,2
2890,2890,Peter D'Souza,31,5,3,1,1
2891,2891,Shobha Kulkarni,67,5,2,4,2
2892,2892,Vinay Reddy,24,1,1,5,1
2893,2893,Anand Fernandes,49,5,1,5,1
2894,2894,Rekha,51,8,3,4,2
2895,2895,Nagaraj Patil,20,6,3,5,1
2896,2896,Geetha Fernandes,28,7,1,5,2
2897,2897,Venkatesh Rao,35,7,2,1,1
2898,2898,Anand Kumar,52,8,2,2,1
2899,2899,Prakash Patil,38,5,6,5,1
2900,2900,Vinay Acharya,21,9,2,2,1
2901,2901,Abdul Gowda,29,6,3,1,1
2902,2902,Vani Swamy,49,6,5,1,2
2903,2903,Imran Kulkarni,22,10,1,2,1
2904,2904,Imran Shetty,36,9,2,3,1
2905,2905,Basavaraj,26,9,4,1,1
2906,2906,Mary Fernandes,31,5,3,2,2
2907,2907,Raghavendra Reddy,55,2,2,4,1
2908,2908,Mary Rao,67,10,1,3,2
2909,2909,Nagaraj Poojary,39,9,5,4,1
2910,2910,Venkatesh Rao,26,7,6,1,1
2911,2911,Shruthi Gowda,33,6,5,1,2
2912,2912,Santosh Patil,49,7,4,4,1
2913,2913,Raghavendra Reddy,59,7,3,3,1
2914,2914,Kiran Desai,43,2,6,3,1
2915,2915,Kavitha Hegde,50,7,6,3,2
2916,2916,Roopa Reddy,55,3,1,2,2
2917,2917,Vani Reddy,52,4,5,3,2
2918,2918,Shruthi Gowda,48,7,3,5,2
2919,2919,Lakshmi Fernandes,68,3,6,1,2
2920,2920,Vani Desai,50,5,1,1,2
2921,2921,Lokesh Desai,31,8,5,4,1
2922,2922,Venkatesh Naik,53,9,1,2,1
2923,2923,Manjunath Hegde,38,7,4,2,1
2924,2924,Rekha Hegde,70,7,4,5,2
2925,2925,Roopa Rao,18,7,1,1,2
2926,2926,Peter Khan,43,5,4,4,1
2927,2927,Karthik Patil,32,3,6,2,1
2928,2928,Mahesh Kulkarni,27,7,5,3,1
2929,2929,Savitha Acharya,59,3,3,3,2
2930,2930,Abdul Khan,59,1,5,4,1
2931,2931,Girish Kumar,67,9,4,1,1
2932,2932,Vinay D'Souza,58,3,6,3,1
2933,2933,Geetha Rao,37,2,1,4,2
2934,2934,Nagaraj,24,8,1,4,1
2935,2935,Imran Poojary,67,3,4,1,1
2936,2936,Kavitha Poojary,26,6,4,3,2
2937,2937,Joseph Fernandes,27,4,5,4,1
2938,2938,Shobha Rao,38,8,4,2,2
2939,2939,Manjula Poojary,61,8,2,4,2
2940,2940,Girish D'Souza,42,5,6,4,1
2941,2941,Asha Poojary,60,3,4,1,2
2942,2942,Manjula Kumar,57,8,4,4,2
2943,2943,Suresh Kumar,34,2,4,4,1
2944,2944,Kavitha,34,2,2,3,2
2945,2945,Mahesh Murthy,53,10,3,5,1
2946,2946,Padma Khan,35,7,5,2,2
2947,2947,Santosh Acharya,45,2,2,2,1
2948,2948,Mahesh Swamy,68,5,1,4,1
2949,2949,Meena D'Souza,56,3,6,4,2
2950,2950,Shivakumar Patil,30,7,3,4,1
2951,2951,Peter Murthy,29,9,5,4,1
2952,2952,Lokesh Gowda,37,9,3,5,1
2953,2953,Fathima Khan,33,6,4,3,2
2954,2954,Bhagya Reddy,63,1,5,4,2
2955,2955,Naveen Kulkarni,65,5,1,1,1
2956,2956,Vinay Kulkarni,68,1,3,3,1
2957,2957,Divya Reddy,25,5,2,3,2
2958,2958,Basavaraj Kulkarni,43,7,3,5,1
2959,2959,Prakash Acharya,64,2,1,3,1
2960,2960,Deepak Murthy,49,6,1,2,1
2961,2961,Sunitha Sheikh,18,3,4,5,2
2962,2962,Karthik D'Souza,45,5,1,3,1
2963,2963,Lakshmi Poojary,23,7,6,1,2
2964,2964,Mahesh D'Souza,41,3,2,4,1
2965,2965,Lakshmi Patil,39,2,3,3,2
2966,2966,Shruthi Rao,48,9,2,4,2
2967,2967,Sunitha Hegde,18,1,4,5,2
2968,2968,Lakshmi Acharya,70,5,3,4,2
2969,2969,Asha Naik,60,10,5,2,2
2970,2970,Nagaraj Swamy,21,8,4,2,1
2971,2971,Savitha Shetty,56,2,5,4,2
2972,2972,Vinay Kumar,21,9,2,4,1
2973,2973,Mary D'Souza,70,8,5,3,2
2974,2974,Karthik Sheikh,37,7,4,3,1
2975,2975,Fathima Shetty,27,10,2,3,2
2976,2976,Ayesha,26,3,1,4,2
2977,2977,Shruthi Poojary,26,4,4,3,2
2978,2978,Lakshmi Khan,69,8,3,3,2
2979,2979,Joseph Acharya,30,5,6,3,1
2980,2980,Roopa Sheikh,39,8,1,3,2
2981,2981,Chandrashekar Shetty,34,9,3,2,1
2982,2982,Roopa Naik,30,8,2,2,2
2983,2983,Vinay Shetty,31,3,4,1,1
2984,2984,Abdul Naik,38,10,5,2,1
2985,2985,Prakash Reddy,20,9,2,2,1
2986,2986,Girish Kulkarni,36,4,2,5,1
2987,2987,Padma Acharya,59,10,3,1,2
2988,2988,Mary Rao,60,1,3,3,2
2989,2989,Imran Gowda,20,2,6,1,1
2990,2990,Mary Reddy,70,5,5,1,2
2991,2991,Bhagya Swamy,39,9,5,1,2
2992,2992,Savitha Reddy,35,5,6,4,2
2993,2993,Ayesha Kulkarni,42,9,6,1,2
2994,2994,Mary Kumar,68,6,5,3,2
2995,2995,Pooja Kulkarni,23,5,5,1,2
2996,2996,Mary Gowda,28,2,5,5,2
2997,2997,Mahesh Khan,20,2,6,4,1
2998,2998,Rekha Reddy,38,10,4,2,2
2999,2999,Abdul Fernandes,21,2,3,3,1
3000,3000,Meena Patil,20,5,5,2,2
