CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID,DistrictName,PoliceStationName
943,100250097202400019,202400019,2024-04-17,795,97,1,1,2,5,1,25,2024-04-15 11:05:43,2024-04-15 19:05:43,2024-04-16 09:05:43,15.507184,75.142557,Complainant Shruthi Hegde reported an incident of Robbery at the stated location. Divya Desai was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-1
944,100250098202500007,202500007,2025-04-25,800,98,1,2,2,10,1,25,2025-04-21 19:06:38,2025-04-22 07:06:38,2025-04-22 22:06:38,15.510082,75.105301,Complainant Prakash Patil stated that unknown persons on a motorcycle snatched her gold chain near Hubballi City area and fled. Case of Chain Snatching registered against Naveen Sheikh.,25,Hubballi City,Hubballi City PS-2
945,100250099202500013,202500013,2025-02-27,807,99,1,2,2,9,1,25,2025-02-24 15:37:54,2025-02-25 03:37:54,2025-02-25 15:37:54,15.448416,74.98223,Complainant Chandrashekar Murthy reported that his/her two-wheeler parked near Hubballi City area was stolen between the incident hours. Vehicle Theft case registered. Accused Harish Khan identified through CCTV footage.,25,Hubballi City,Hubballi City PS-3
946,100270106202400004,202400004,2024-10-24,862,106,1,2,1,4,1,27,2024-10-21 07:43:01,2024-10-21 07:43:01,2024-10-23 01:43:01,14.757998,75.379328,Complainant Asha Patil reported an incident of Simple Hurt at the stated location. Basavaraj Naik was named as accused. Investigation taken up by jurisdictional police.,27,Haveri,Haveri PS-2
947,100040016202400003,202400003,2024-02-02,114,16,1,2,4,13,5,4,2024-01-29 23:42:46,2024-01-30 09:42:46,2024-02-01 03:42:46,12.377987,76.553873,Complainant Ravi Poojary reported an incident of Cheating at the stated location. Kavitha Shetty was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-4
948,100290114202300001,202300001,2023-04-05,928,114,1,2,4,14,2,29,2023-04-02 18:04:20,2023-04-03 03:04:20,2023-04-04 20:04:20,13.405851,74.657753,"Complainant Kiran Gowda reported an incident of Criminal Breach of Trust at the stated location. Venkatesh Rao, Arun Poojary, Padma Kulkarni was named as accused. Investigation taken up by jurisdictional police.",29,Udupi,Udupi PS-2
949,100250099202500014,202500014,2025-12-08,806,99,1,2,2,8,4,25,2025-12-05 22:59:42,2025-12-06 10:59:42,2025-12-07 07:59:42,15.249813,75.092068,Complainant Suresh Gowda reported an incident of Theft at the stated location. Karthik Kulkarni was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-3
950,100010001202400010,202400010,2024-04-25,1,1,1,2,2,9,5,1,2024-04-24 02:37:45,2024-04-24 07:37:45,2024-04-25 00:37:45,12.82835,77.658563,Complainant Meena D'Souza reported that his/her two-wheeler parked near Bengaluru City area was stolen between the incident hours. Vehicle Theft case registered. Accused Manjunath Naik identified through CCTV footage.,1,Bengaluru City,Bengaluru City PS-1
951,100270108202300001,202300001,2023-06-24,878,108,1,1,2,5,3,27,2023-06-22 02:35:26,2023-06-22 11:35:26,2023-06-23 09:35:26,14.661563,75.457011,"Complainant Girish Patil reported an incident of Robbery at the stated location. Vinay Rao, Harish Hegde, Shivakumar Swamy was named as accused. Investigation taken up by jurisdictional police.",27,Haveri,Haveri PS-4
952,100050018202400002,202400002,2024-08-12,135,18,1,2,2,10,1,5,2024-08-12 11:09:15,2024-08-12 12:09:15,2024-08-13 04:09:15,12.317873,76.560766,Complainant Geetha Kulkarni stated that unknown persons on a motorcycle snatched her gold chain near Mysuru District area and fled. Case of Chain Snatching registered against Anand Desai.,5,Mysuru District,Mysuru District PS-2
953,300090035202500001,202500001,2025-06-11,272,35,2,1,3,12,1,9,2025-06-07 08:23:44,2025-06-07 20:23:44,2025-06-09 05:23:44,13.179308,78.065759,Complainant Divya Gowda reported an incident of Molestation at the stated location. Harish Kulkarni was named as accused. Investigation taken up by jurisdictional police.,9,Kolar,Kolar PS-3
954,100170067202300001,202300001,2023-07-16,538,67,1,2,5,15,4,17,2023-07-16 14:19:20,2023-07-17 01:19:20,2023-07-18 17:19:20,16.185131,77.481419,Complainant Anand Rao reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Naveen Gowda.,17,Raichur,Raichur PS-3
955,100060021202600001,202600001,2026-03-14,157,21,1,2,5,15,1,6,2026-03-10 06:30:58,2026-03-10 15:30:58,2026-03-12 09:30:58,12.591898,76.808867,Complainant Fathima Reddy reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Suresh Shetty.,6,Mandya,Mandya PS-1
956,800010003202600001,202600001,2026-03-10,17,3,4,1,1,1,1,1,2026-03-07 12:06:34,2026-03-07 23:06:34,2026-03-09 15:06:34,12.832334,77.693817,Complainant Ayesha Murthy reported an incident of Murder at the stated location. Basavaraj Swamy was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-3
957,800310121202300001,202300001,2023-01-06,986,121,4,2,4,13,5,31,2023-01-05 02:12:08,2023-01-05 09:12:08,2023-01-07 08:12:08,12.505904,75.795748,"Complainant Geetha D'Souza reported an incident of Cheating at the stated location. Imran Poojary, Raghavendra Poojary was named as accused. Investigation taken up by jurisdictional police.",31,Kodagu,Kodagu PS-1
958,100270107202500002,202500002,2025-04-20,868,107,1,1,2,5,1,27,2025-04-18 04:21:12,2025-04-18 16:21:12,2025-04-18 23:21:12,14.931752,75.435447,Complainant Vani Patil reported an incident of Robbery at the stated location. Prakash Swamy was named as accused. Investigation taken up by jurisdictional police.,27,Haveri,Haveri PS-3
959,100250100202400013,202400013,2024-10-27,817,100,1,1,1,2,1,25,2024-10-24 02:11:12,2024-10-24 03:11:12,2024-10-25 02:11:12,15.317981,75.003733,Complainant Shruthi Sheikh reported an incident of Attempt to Murder at the stated location. Naveen Desai was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-4
960,100250098202300016,202300016,2023-10-04,800,98,1,2,2,8,1,25,2023-09-30 11:43:38,2023-09-30 17:43:38,2023-10-02 13:43:38,15.244001,74.975134,Complainant Shruthi Rao reported an incident of Theft at the stated location. Deepak Rao was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-2
961,800250097202500002,202500002,2025-10-12,793,97,4,2,5,15,2,25,2025-10-08 17:09:23,2025-10-09 02:09:23,2025-10-09 19:09:23,15.509859,75.177993,Complainant Vinay reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Girish Fernandes.,25,Hubballi City,Hubballi City PS-1
962,100250100202600008,202600008,2026-05-12,821,100,1,2,1,4,4,25,2026-05-10 22:05:33,2026-05-11 03:05:33,2026-05-11 16:05:33,15.262215,74.987975,"Complainant Raghavendra Khan reported an incident of Simple Hurt at the stated location. Karthik Kulkarni, Naveen D'Souza was named as accused. Investigation taken up by jurisdictional police.",25,Hubballi City,Hubballi City PS-4
963,100120046202300001,202300001,2023-03-22,368,46,1,2,2,7,4,12,2023-03-21 05:02:36,2023-03-21 06:02:36,2023-03-23 06:02:36,14.42867,75.826592,Complainant Fathima Patil reported house break-in at Davanagere area during night hours; gold ornaments and cash stolen. House Burglary case registered. Accused Deepak Kulkarni under investigation.,12,Davanagere,Davanagere PS-2
964,100280112202400002,202400002,2024-12-09,909,112,1,2,2,10,2,28,2024-12-08 00:29:07,2024-12-08 05:29:07,2024-12-08 07:29:07,14.731032,74.655597,Complainant Anand Naik stated that unknown persons on a motorcycle snatched her gold chain near Uttara Kannada area and fled. Case of Chain Snatching registered against Manjunath Patil.,28,Uttara Kannada,Uttara Kannada PS-4
965,100010004202400009,202400009,2024-03-03,29,4,1,2,2,10,5,1,2024-03-02 22:23:31,2024-03-03 09:23:31,2024-03-05 06:23:31,13.121278,77.446644,"Complainant Asha Khan stated that unknown persons on a motorcycle snatched her gold chain near Bengaluru City area and fled. Case of Chain Snatching registered against Shruthi Hegde, Padma Gowda.",1,Bengaluru City,Bengaluru City PS-4
966,100280111202400002,202400002,2024-09-17,904,111,1,2,1,3,5,28,2024-09-17 12:42:32,2024-09-17 16:42:32,2024-09-18 23:42:32,14.718565,74.699646,Complainant Manjunath Fernandes reported an incident of Grievous Hurt at the stated location. Karthik Poojary was named as accused. Investigation taken up by jurisdictional police.,28,Uttara Kannada,Uttara Kannada PS-3
967,100250099202500015,202500015,2025-01-18,813,99,1,2,2,8,5,25,2025-01-16 08:14:37,2025-01-16 08:14:37,2025-01-17 05:14:37,15.513707,75.156085,Complainant Mary Murthy reported an incident of Theft at the stated location. Anand Kulkarni was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-3
968,100030012202300002,202300002,2023-06-14,89,12,1,2,4,13,1,3,2023-06-12 10:00:23,2023-06-12 10:00:23,2023-06-13 10:00:23,12.739723,77.367621,Complainant Manjunath reported an incident of Cheating at the stated location. Nagaraj Desai was named as accused. Investigation taken up by jurisdictional police.,3,Ramanagara,Ramanagara PS-4
969,100190075202400003,202400003,2024-03-09,605,75,1,2,4,13,4,19,2024-03-06 11:37:01,2024-03-06 11:37:01,2024-03-08 08:37:01,17.997692,77.375535,"Complainant Savitha Kumar reported an incident of Cheating at the stated location. Girish Shetty, Peter, Kiran Gowda was named as accused. Investigation taken up by jurisdictional police.",19,Bidar,Bidar PS-3
970,100030010202300002,202300002,2023-12-08,73,10,1,2,2,10,2,3,2023-12-04 23:49:15,2023-12-04 23:49:15,2023-12-05 20:49:15,12.68973,77.35216,"Complainant Manjula Khan stated that unknown persons on a motorcycle snatched her gold chain near Ramanagara area and fled. Case of Chain Snatching registered against Prakash Fernandes, Shivakumar Sheikh.",3,Ramanagara,Ramanagara PS-2
971,100010002202400009,202400009,2024-11-04,8,2,1,2,1,4,1,1,2024-11-02 21:52:53,2024-11-03 00:52:53,2024-11-03 01:52:53,12.911418,77.70384,Complainant Prakash Acharya reported an incident of Simple Hurt at the stated location. Chandrashekar was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-2
972,100220088202400002,202400002,2024-02-20,719,88,1,2,5,15,4,22,2024-02-19 18:02:30,2024-02-19 23:02:30,2024-02-21 01:02:30,16.040477,75.59871,Complainant Suresh Fernandes reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Imran Swamy.,22,Bagalkote,Bagalkote PS-4
973,100190073202400005,202400005,2024-07-31,589,73,1,2,6,17,2,19,2024-07-29 02:32:54,2024-07-29 04:32:54,2024-07-30 17:32:54,17.986383,77.500578,Complainant Vani Fernandes reported an incident of NDPS Possession at the stated location. Kiran Hegde was named as accused. Investigation taken up by jurisdictional police.,19,Bidar,Bidar PS-1
974,100310121202300002,202300002,2023-03-13,992,121,1,2,5,15,1,31,2023-03-10 22:01:34,2023-03-11 01:01:34,2023-03-12 19:01:34,12.403558,75.830227,"Complainant Manjula Fernandes reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Suresh Patil, Salman Poojary.",31,Kodagu,Kodagu PS-1
975,100010003202500007,202500007,2025-09-03,16,3,1,2,2,9,4,1,2025-09-03 14:13:51,2025-09-03 18:13:51,2025-09-04 13:13:51,12.962693,77.631746,Complainant Shruthi Reddy reported that his/her two-wheeler parked near Bengaluru City area was stolen between the incident hours. Vehicle Theft case registered. Accused Abdul Reddy identified through CCTV footage.,1,Bengaluru City,Bengaluru City PS-3
976,300160063202300002,202300002,2023-07-03,507,63,2,2,5,16,1,16,2023-07-03 15:21:57,2023-07-03 23:21:57,2023-07-04 18:21:57,15.258825,76.167435,Complainant Basavaraj Desai reported an incident of Identity Theft at the stated location. Salman Shetty was named as accused. Investigation taken up by jurisdictional police.,16,Koppal,Koppal PS-3
977,100130049202400005,202400005,2024-05-26,394,49,1,2,1,4,2,13,2024-05-24 21:45:45,2024-05-24 21:45:45,2024-05-26 20:45:45,14.276846,76.542089,Complainant Manjula Naik reported an incident of Simple Hurt at the stated location. Karthik Gowda was named as accused. Investigation taken up by jurisdictional police.,13,Chitradurga,Chitradurga PS-1
978,100170066202300003,202300003,2023-04-16,529,66,1,2,2,8,4,17,2023-04-14 03:44:05,2023-04-14 11:44:05,2023-04-16 00:44:05,16.17975,77.38379,"Complainant Ayesha Patil reported an incident of Theft at the stated location. Suresh Acharya, Arun Reddy was named as accused. Investigation taken up by jurisdictional police.",17,Raichur,Raichur PS-2
979,300010002202500001,202500001,2025-04-11,9,2,2,2,7,20,2,1,2025-04-10 05:47:10,2025-04-10 11:47:10,2025-04-11 10:47:10,13.08249,77.573804,"Complainant Manjunath Desai reported an incident of Unlawful Assembly at the stated location. Manjula Fernandes, Anand Sheikh was named as accused. Investigation taken up by jurisdictional police.",1,Bengaluru City,Bengaluru City PS-2
980,100040014202300008,202300008,2023-08-30,106,14,1,2,5,15,2,4,2023-08-28 16:13:16,2023-08-28 16:13:16,2023-08-29 02:13:16,12.217595,76.687824,Complainant Lakshmi Shetty reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Suresh Sheikh.,4,Mysuru City,Mysuru City PS-2
981,100110044202500005,202500005,2025-07-30,353,44,1,2,2,8,1,11,2025-07-27 07:23:11,2025-07-27 19:23:11,2025-07-29 05:23:11,13.83796,75.435465,"Complainant Vinay Naik reported an incident of Theft at the stated location. Chandrashekar Swamy, Anand D'Souza was named as accused. Investigation taken up by jurisdictional police.",11,Shivamogga,Shivamogga PS-4
982,100110044202500006,202500006,2025-10-07,352,44,1,2,2,10,1,11,2025-10-04 03:08:25,2025-10-04 04:08:25,2025-10-04 15:08:25,14.035956,75.56936,"Complainant Pooja Reddy stated that unknown persons on a motorcycle snatched her gold chain near Shivamogga area and fled. Case of Chain Snatching registered against Deepak Shetty, Prakash Khan.",11,Shivamogga,Shivamogga PS-4
983,100040016202400004,202400004,2024-06-21,118,16,1,2,5,16,1,4,2024-06-20 00:20:34,2024-06-20 04:20:34,2024-06-21 07:20:34,12.415014,76.649595,Complainant Divya Swamy reported an incident of Identity Theft at the stated location. Salman Poojary was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-4
984,100010004202400010,202400010,2024-04-16,25,4,1,1,2,6,1,1,2024-04-13 06:29:18,2024-04-13 18:29:18,2024-04-14 16:29:18,12.955139,77.496493,Complainant Shivakumar Rao reported an incident of Dacoity at the stated location. Imran Rao was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-4
985,100250097202400020,202400020,2024-11-13,793,97,1,2,1,3,3,25,2024-11-10 15:48:24,2024-11-11 00:48:24,2024-11-11 18:48:24,15.509355,75.05503,Complainant Shobha Naik reported an incident of Grievous Hurt at the stated location. Ravi Khan was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-1
986,100090033202400003,202400003,2024-11-17,260,33,1,2,2,8,3,9,2024-11-17 05:04:44,2024-11-17 10:04:44,2024-11-18 08:04:44,13.23875,78.081883,"Complainant Geetha Kulkarni reported an incident of Theft at the stated location. Deepak Kulkarni, Ravi Rao, Padma Rao was named as accused. Investigation taken up by jurisdictional police.",9,Kolar,Kolar PS-1
987,100040016202500005,202500005,2025-08-15,118,16,1,2,1,4,1,4,2025-08-12 20:39:58,2025-08-12 22:39:58,2025-08-14 11:39:58,12.272762,76.639698,"Complainant Bhagya Kumar reported an incident of Simple Hurt at the stated location. Girish, Basavaraj Patil was named as accused. Investigation taken up by jurisdictional police.",4,Mysuru City,Mysuru City PS-4
988,100110043202300002,202300002,2023-02-26,340,43,1,2,2,10,1,11,2023-02-24 03:10:53,2023-02-24 09:10:53,2023-02-25 08:10:53,13.781806,75.597288,"Complainant Kavitha Murthy stated that unknown persons on a motorcycle snatched her gold chain near Shivamogga area and fled. Case of Chain Snatching registered against Santosh Gowda, Salman Shetty.",11,Shivamogga,Shivamogga PS-3
989,100120046202500001,202500001,2025-02-25,363,46,1,2,6,17,4,12,2025-02-23 13:42:20,2025-02-23 18:42:20,2025-02-24 20:42:20,14.361754,75.8953,"Complainant Suresh Khan reported an incident of NDPS Possession at the stated location. Imran Shetty, Ravi Poojary was named as accused. Investigation taken up by jurisdictional police.",12,Davanagere,Davanagere PS-2
